"group_heb","unit_heb","year","subunit_heb","habitat_heb","factor_heb","proximity_heb","site_heb","lon","lat","species_heb","count"
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.06916,32.74496,"נקר סורי",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.06916,32.74496,"סבכי שחור-ראש",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.06916,32.74496,"עורב אפור",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.06916,32.74496,"פשוש",6
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.06916,32.74496,"צופית בוהקת",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.06916,32.74496,"צוצלת",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.06916,32.74496,"שחרור",6
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.06916,32.74496,"תור צווארון",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07432,32.74092,"בולבול ממושקף",10
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07432,32.74092,"בז מצוי",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07432,32.74092,"דרור הבית",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07432,32.74092,"יונת בית",22
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07432,32.74092,"סבכי שחור-ראש",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07432,32.74092,"עורב אפור",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07432,32.74092,"עורבני שחור-כיפה",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07432,32.74092,"צופית בוהקת",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07432,32.74092,"צוצלת",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07432,32.74092,"שחרור",8
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07432,32.74092,"שלדג לבן חזה",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07432,32.74092,"תור צווארון",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07846,32.73746,"בולבול ממושקף",9
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07846,32.73746,"יונת בית",60
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07846,32.73746,"ירגזי מצוי",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07846,32.73746,"נקר סורי",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07846,32.73746,"סבכי שחור-ראש",9
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07846,32.73746,"סיקסק",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07846,32.73746,"עורב אפור",8
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07846,32.73746,"צופית בוהקת",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07846,32.73746,"צוצלת",6
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07846,32.73746,"שחרור",7
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","קרוב","יגור",35.07846,32.73746,"תור צווארון",7
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97262,32.61139,"דררה",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97262,32.61139,"ירגזי מצוי",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97262,32.61139,"סבכי שחור-ראש",6
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97262,32.61139,"עורבני שחור-כיפה",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97262,32.61139,"צופית בוהקת",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97262,32.61139,"שחרור",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97262,32.61139,"תור צווארון",9
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97958,32.61368,"אנפית בקר",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97958,32.61368,"גדרון מובהק",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97958,32.61368,"יונת בית",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97958,32.61368,"סבכי שחור-ראש",10
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97958,32.61368,"עורב אפור",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97958,32.61368,"עורבני שחור-כיפה",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97958,32.61368,"שחרור",6
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.97958,32.61368,"תור צווארון",7
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",34.99302,32.70394,"סבכי שחור-ראש",11
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",34.99302,32.70394,"עורב אפור",6
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",34.99302,32.70394,"שחרור",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",34.99302,32.70394,"תור צווארון",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.99549,32.62327,"בולבול ממושקף",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.99549,32.62327,"חוגלת סלעים",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.99549,32.62327,"ירגזי מצוי",6
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.99549,32.62327,"סבכי שחור-ראש",13
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.99549,32.62327,"עורב אפור",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.99549,32.62327,"עורבני שחור-כיפה",6
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.99549,32.62327,"פשוש",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.99549,32.62327,"שחרור",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","עופר",34.99549,32.62327,"תור צווארון",7
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99664,32.64338,"בולבול ממושקף",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99664,32.64338,"בז מצוי",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99664,32.64338,"ירגזי מצוי",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99664,32.64338,"סבכי שחור-ראש",8
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99664,32.64338,"סיקסק",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99664,32.64338,"פשוש",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99664,32.64338,"תור צווארון",8
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99807,32.66528,"בולבול ממושקף",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99807,32.66528,"בז מצוי",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99807,32.66528,"סבכי שחור-ראש",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99807,32.66528,"עורבני שחור-כיפה",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99807,32.66528,"צופית בוהקת",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99807,32.66528,"שחרור",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",34.99807,32.66528,"תור צווארון",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00042,32.69793,"בולבול ממושקף",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00042,32.69793,"גדרון מובהק",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00042,32.69793,"חוגלת סלעים",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00042,32.69793,"ירגזי מצוי",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00042,32.69793,"סבכי שחור-ראש",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00042,32.69793,"עורב אפור",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00042,32.69793,"עורבני שחור-כיפה",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00042,32.69793,"צטיה חלודית",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00042,32.69793,"שחרור",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00042,32.69793,"תור צווארון",8
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",35.00267,32.66845,"בולבול ממושקף",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",35.00267,32.66845,"ירגזי מצוי",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",35.00267,32.66845,"סבכי שחור-ראש",8
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",35.00267,32.66845,"עורבני שחור-כיפה",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",35.00267,32.66845,"שחרור",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","כרם מהרל",35.00267,32.66845,"תור צווארון",7
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00459,32.69519,"גדרון מובהק",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00459,32.69519,"סבכי שחור-ראש",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00459,32.69519,"עורב אפור",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00459,32.69519,"צופית בוהקת",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00459,32.69519,"שחרור",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","ניר עציון",35.00459,32.69519,"תור צווארון",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.00479,32.73803,"גדרון מובהק",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.00479,32.73803,"חוגלת סלעים",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.00479,32.73803,"יונת בית",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.00479,32.73803,"ירגזי מצוי",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.00479,32.73803,"סבכי שחור-ראש",9
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.00479,32.73803,"עורב אפור",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.00479,32.73803,"עורבני שחור-כיפה",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.00479,32.73803,"צופית בוהקת",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.00479,32.73803,"שחרור",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.00479,32.73803,"תור צווארון",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01503,32.72708,"גדרון מובהק",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01503,32.72708,"ירגזי מצוי",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01503,32.72708,"סבכי שחור-ראש",7
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01503,32.72708,"עורבני שחור-כיפה",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01503,32.72708,"צופית בוהקת",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01503,32.72708,"שחרור",8
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01503,32.72708,"תור צווארון",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01536,32.7366,"אנפית בקר",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01536,32.7366,"בולבול ממושקף",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01536,32.7366,"חוחית",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01536,32.7366,"ירגזי מצוי",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01536,32.7366,"סבכי שחור-ראש",10
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01536,32.7366,"עורב אפור",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01536,32.7366,"עורבני שחור-כיפה",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01536,32.7366,"צופית בוהקת",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01536,32.7366,"שחרור",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","בית אורן",35.01536,32.7366,"תור צווארון",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.05903,32.74158,"בז מצוי",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.05903,32.74158,"ירגזי מצוי",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.05903,32.74158,"סבכי שחור-ראש",1
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.05903,32.74158,"שחרור",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.05903,32.74158,"תור צווארון",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.0605,32.73129,"גדרון מובהק",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.0605,32.73129,"ירגזי מצוי",4
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.0605,32.73129,"סבכי שחור-ראש",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.0605,32.73129,"שחרור",5
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.0605,32.73129,"תור צווארון",10
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.0653,32.73081,"בולבול ממושקף",2
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.0653,32.73081,"גדרון מובהק",3
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.0653,32.73081,"ירגזי מצוי",8
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.0653,32.73081,"סבכי שחור-ראש",14
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.0653,32.73081,"שחרור",8
"עופות","חורש ים-תיכוני",2012,"כרמל",NA,"יישובים","רחוק","יגור",35.0653,32.73081,"תור צווארון",10
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.15766,33.02025,"חוחית",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.15766,33.02025,"סבכי שחור-ראש",5
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.15766,33.02025,"סיקסק",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.15766,33.02025,"עורבני שחור-כיפה",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.15766,33.02025,"שחרור",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.15766,33.02025,"תור צווארון",3
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.16411,33.02051,"גדרון מובהק",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.16411,33.02051,"חוחית",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.16411,33.02051,"ירגזי מצוי",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.16411,33.02051,"סבכי שחור-ראש",3
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.16411,33.02051,"פשוש",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.16411,33.02051,"שחרור",5
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.16411,33.02051,"תור צווארון",5
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.17062,33.02174,"ירגזי מצוי",3
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.17062,33.02174,"סבכי שחור-ראש",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.17062,33.02174,"עורב אפור",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.17062,33.02174,"שחרור",4
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"כברי",35.17062,33.02174,"תור צווארון",7
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.30993,33.0178,"גדרון מובהק",3
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.30993,33.0178,"ירגזי מצוי",5
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.30993,33.0178,"סבכי שחור-ראש",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.30993,33.0178,"צטיה חלודית",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.30993,33.0178,"שחרור",7
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.30993,33.0178,"תור צווארון",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31488,33.01091,"גדרון מובהק",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31488,33.01091,"חוגלת סלעים",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31488,33.01091,"ירגזי מצוי",5
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31488,33.01091,"ירקון",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31488,33.01091,"סיקסק",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31488,33.01091,"עורב אפור",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31488,33.01091,"עורבני שחור-כיפה",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31488,33.01091,"שחרור",4
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31735,33.01398,"גדרון מובהק",4
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31735,33.01398,"חוחית",4
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31735,33.01398,"ירגזי מצוי",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31735,33.01398,"עורב אפור",5
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31735,33.01398,"עורבני שחור-כיפה",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31735,33.01398,"שחרור",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"צוריאל",35.31735,33.01398,"תור צווארון",3
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.45548,32.99189,"גדרון מובהק",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.45548,32.99189,"ירגזי מצוי",3
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.45548,32.99189,"עורבני שחור-כיפה",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.45548,32.99189,"שחרור",6
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.45548,32.99189,"תור צווארון",3
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.45575,32.98578,"גדרון מובהק",3
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.45575,32.98578,"ירגזי מצוי",3
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.45575,32.98578,"נקר סורי",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.45575,32.98578,"עורבני שחור-כיפה",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.45575,32.98578,"שחרור",9
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.45575,32.98578,"תור צווארון",4
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.46043,32.98362,"גדרון מובהק",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.46043,32.98362,"ירגזי מצוי",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.46043,32.98362,"שחרור",8
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מירון",35.46043,32.98362,"תור צווארון",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.5483,33.18277,"בז מצוי",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.5483,33.18277,"גדרון מובהק",3
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.5483,33.18277,"חוגלת סלעים",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.5483,33.18277,"ירגזי מצוי",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.5483,33.18277,"ירקון",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.5483,33.18277,"נקר סורי",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.5483,33.18277,"עורבני שחור-כיפה",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.5483,33.18277,"שחרור",5
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.5483,33.18277,"תור צווארון",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.54867,33.17772,"גדרון מובהק",4
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.54867,33.17772,"חוגלת סלעים",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.54867,33.17772,"ירגזי מצוי",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.54867,33.17772,"ירקון",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.54867,33.17772,"צופית בוהקת",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.54867,33.17772,"שחרור",4
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.54867,33.17772,"תור צווארון",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.55109,33.17319,"גדרון מובהק",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.55109,33.17319,"ירגזי מצוי",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.55109,33.17319,"סבכי שחור-ראש",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.55109,33.17319,"צופית בוהקת",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"מנרה",35.55109,33.17319,"שחרור",5
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"רמות נפתלי",35.56141,33.09474,"חוגלת סלעים",1
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"רמות נפתלי",35.56141,33.09474,"חוחית",2
"עופות","יער מחטני נטוע",2014,"גליל",NA,NA,NA,"רמות נפתלי",35.56141,33.09474,"ירגזי מצוי",5
